Horizon,Method,Trial,Time,Volume,Num_Steps
6,Symbolic_1Step,4,0.5348689556121826,0.001528975,1.0
6,Symbolic_1Step,5,0.5332300662994385,0.001528975,1.0
6,Symbolic_1Step,6,0.6657650470733643,0.001528975,1.0
6,Symbolic_1Step,7,0.5341954231262207,0.001528975,1.0
6,Symbolic_1Step,8,0.5347023010253906,0.001528975,1.0
6,Symbolic_1Step,9,0.5337097644805908,0.001528975,1.0
6,Symbolic_2Step,0,0.25194883346557617,0.0027303605,2.0
6,Symbolic_2Step,1,0.25201916694641113,0.0027303605,2.0
6,Symbolic_2Step,2,0.2507004737854004,0.0027303605,2.0
6,Symbolic_2Step,3,0.25014638900756836,0.0027303605,2.0
6,Symbolic_2Step,4,0.25083470344543457,0.0027303605,2.0
6,Symbolic_2Step,5,0.25012922286987305,0.0027303605,2.0
6,Symbolic_2Step,6,0.25118541717529297,0.0027303605,2.0
6,Symbolic_2Step,7,0.2506978511810303,0.0027303605,2.0
6,Symbolic_2Step,8,0.2510716915130615,0.0027303605,2.0
6,Symbolic_2Step,9,0.2507603168487549,0.0027303605,2.0
6,Symbolic_3Step,0,0.15906429290771484,0.0032779789,3.0
6,Symbolic_3Step,1,0.15876531600952148,0.0032779789,3.0
6,Symbolic_3Step,2,0.15897011756896973,0.0032779789,3.0
6,Symbolic_3Step,3,0.16056227684020996,0.0032779789,3.0
6,Symbolic_3Step,4,0.15861296653747559,0.0032779789,3.0
6,Symbolic_3Step,5,0.1589365005493164,0.0032779789,3.0
6,Symbolic_3Step,6,0.15918445587158203,0.0032779789,3.0
6,Symbolic_3Step,7,0.15883374214172363,0.0032779789,3.0
6,Symbolic_3Step,8,0.1588578224182129,0.0032779789,3.0
6,Symbolic_3Step,9,0.1596848964691162,0.0032779789,3.0
6,Symbolic_5Step,0,0.07613301277160645,0.004319503,5.0
6,Symbolic_5Step,1,0.07588601112365723,0.004319503,5.0
6,Symbolic_5Step,2,0.07594060897827148,0.004319503,5.0
6,Symbolic_5Step,3,0.07557821273803711,0.004319503,5.0
6,Symbolic_5Step,4,0.07565522193908691,0.004319503,5.0
6,Symbolic_5Step,5,0.07549285888671875,0.004319503,5.0
6,Symbolic_5Step,6,0.0756523609161377,0.004319503,5.0
6,Symbolic_5Step,7,0.07579183578491211,0.004319503,5.0
6,Symbolic_5Step,8,0.0757145881652832,0.004319503,5.0
6,Symbolic_5Step,9,0.07588076591491699,0.004319503,5.0
7,Symbolic_1Step,0,0.7371973991394043,0.0012020288,1.0
7,Symbolic_1Step,1,0.7366812229156494,0.0012020288,1.0
7,Symbolic_1Step,2,0.7516319751739502,0.0012020288,1.0
7,Symbolic_1Step,3,0.8715376853942871,0.0012020288,1.0
7,Symbolic_1Step,4,0.7357709407806396,0.0012020288,1.0
7,Symbolic_1Step,5,0.7391993999481201,0.0012020288,1.0
7,Symbolic_1Step,6,0.7406861782073975,0.0012020288,1.0
7,Symbolic_1Step,7,0.7418434619903564,0.0012020288,1.0
7,Symbolic_1Step,8,0.7382926940917969,0.0012020288,1.0
7,Symbolic_1Step,9,0.7368252277374268,0.0012020288,1.0
7,Symbolic_2Step,0,0.2667200565338135,0.0027542391,2.0
7,Symbolic_2Step,1,0.26497840881347656,0.0027542391,2.0
7,Symbolic_2Step,2,0.26474571228027344,0.0027542391,2.0
7,Symbolic_2Step,3,0.2650184631347656,0.0027542391,2.0
7,Symbolic_2Step,4,0.2648603916168213,0.0027542391,2.0
7,Symbolic_2Step,5,0.2654075622558594,0.0027542391,2.0
7,Symbolic_2Step,6,0.26511502265930176,0.0027542391,2.0
7,Symbolic_2Step,7,0.2647130489349365,0.0027542391,2.0
7,Symbolic_2Step,8,0.266704797744751,0.0027542391,2.0
7,Symbolic_2Step,9,0.26621198654174805,0.0027542391,2.0
7,Symbolic_3Step,0,0.17220759391784668,0.0032884835,3.0
7,Symbolic_3Step,1,0.17203617095947266,0.0032884835,3.0
7,Symbolic_3Step,2,0.17194175720214844,0.0032884835,3.0
7,Symbolic_3Step,3,0.17220830917358398,0.0032884835,3.0
7,Symbolic_3Step,4,0.17316102981567383,0.0032884835,3.0
7,Symbolic_3Step,5,0.17239856719970703,0.0032884835,3.0
7,Symbolic_3Step,6,0.1718459129333496,0.0032884835,3.0
7,Symbolic_3Step,7,0.17188000679016113,0.0032884835,3.0
7,Symbolic_3Step,8,0.17212677001953125,0.0032884835,3.0
7,Symbolic_3Step,9,0.172041654586792,0.0032884835,3.0
7,Symbolic_5Step,0,0.11661052703857422,0.0044234633,5.0
7,Symbolic_5Step,1,0.11725544929504395,0.0044234633,5.0
7,Symbolic_5Step,2,0.11653566360473633,0.0044234633,5.0
7,Symbolic_5Step,3,0.11636519432067871,0.0044234633,5.0
7,Symbolic_5Step,4,0.11660218238830566,0.0044234633,5.0
7,Symbolic_5Step,5,0.11648249626159668,0.0044234633,5.0
7,Symbolic_5Step,6,0.11636042594909668,0.0044234633,5.0
7,Symbolic_5Step,7,0.11646556854248047,0.0044234633,5.0
7,Symbolic_5Step,8,0.11694025993347168,0.0044234633,5.0
7,Symbolic_5Step,9,0.1168060302734375,0.0044234633,5.0
8,Symbolic_1Step,0,0.9714372158050537,0.0016548191,1.0
8,Symbolic_1Step,1,0.9704456329345703,0.0016548191,1.0
8,Symbolic_1Step,2,0.9737865924835205,0.0016548191,1.0
8,Symbolic_1Step,3,0.9714906215667725,0.0016548191,1.0
8,Symbolic_1Step,4,0.9695172309875488,0.0016548191,1.0
8,Symbolic_1Step,5,0.9671144485473633,0.0016548191,1.0
8,Symbolic_1Step,6,0.9705157279968262,0.0016548191,1.0
8,Symbolic_1Step,7,1.1060764789581299,0.0016548191,1.0
8,Symbolic_1Step,8,0.9764838218688965,0.0016548191,1.0
8,Symbolic_1Step,9,0.9679610729217529,0.0016548191,1.0
8,Symbolic_2Step,0,0.46419453620910645,0.0025819924,2.0
8,Symbolic_2Step,1,0.46405577659606934,0.0025819924,2.0
8,Symbolic_2Step,2,0.46655964851379395,0.0025819924,2.0
8,Symbolic_2Step,3,0.4639420509338379,0.0025819924,2.0
8,Symbolic_2Step,4,0.46495914459228516,0.0025819924,2.0
8,Symbolic_2Step,5,0.4640336036682129,0.0025819924,2.0
8,Symbolic_2Step,6,0.46469688415527344,0.0025819924,2.0
8,Symbolic_2Step,7,0.4659276008605957,0.0025819924,2.0
8,Symbolic_2Step,8,0.46471476554870605,0.0025819924,2.0
8,Symbolic_2Step,9,0.46412229537963867,0.0025819924,2.0
8,Symbolic_3Step,0,0.2137126922607422,0.0041095777,3.0
8,Symbolic_3Step,1,0.21265888214111328,0.0041095777,3.0
8,Symbolic_3Step,2,0.21271109580993652,0.0041095777,3.0
8,Symbolic_3Step,3,0.21260690689086914,0.0041095777,3.0
8,Symbolic_3Step,4,0.21245336532592773,0.0041095777,3.0
8,Symbolic_3Step,5,0.21262454986572266,0.0041095777,3.0
8,Symbolic_3Step,6,0.21485590934753418,0.0041095777,3.0
8,Symbolic_3Step,7,0.21260905265808105,0.0041095777,3.0
8,Symbolic_3Step,8,0.2131803035736084,0.0041095777,3.0
8,Symbolic_3Step,9,0.21287250518798828,0.0041095777,3.0
8,Symbolic_5Step,0,0.19142627716064453,0.0049800663,5.0
8,Symbolic_5Step,1,0.1915278434753418,0.0049800663,5.0
8,Symbolic_5Step,2,0.19052934646606445,0.0049800663,5.0
8,Symbolic_5Step,3,0.19045376777648926,0.0049800663,5.0
8,Symbolic_5Step,4,0.19034552574157715,0.0049800663,5.0
8,Symbolic_5Step,5,0.1906108856201172,0.0049800663,5.0
8,Symbolic_5Step,6,0.19023346900939941,0.0049800663,5.0
8,Symbolic_5Step,7,0.19042277336120605,0.0049800663,5.0
8,Symbolic_5Step,8,0.19010686874389648,0.0049800663,5.0
8,Symbolic_5Step,9,0.19039487838745117,0.0049800663,5.0
9,Symbolic_1Step,0,1.2397983074188232,0.0024788713,1.0
9,Symbolic_1Step,1,1.2344276905059814,0.0024788713,1.0
9,Symbolic_1Step,2,1.2416460514068604,0.0024788713,1.0
9,Symbolic_1Step,3,1.385244369506836,0.0024788713,1.0
9,Symbolic_1Step,4,1.2466144561767578,0.0024788713,1.0
9,Symbolic_1Step,5,1.2458350658416748,0.0024788713,1.0
9,Symbolic_1Step,6,1.2590243816375732,0.0024788713,1.0
9,Symbolic_1Step,7,1.2388384342193604,0.0024788713,1.0
9,Symbolic_1Step,8,1.237976312637329,0.0024788713,1.0
9,Symbolic_1Step,9,1.2423555850982666,0.0024788713,1.0
9,Symbolic_2Step,0,0.48166656494140625,0.004117445,2.0
9,Symbolic_2Step,1,0.48023104667663574,0.004117445,2.0
9,Symbolic_2Step,2,0.4825165271759033,0.004117445,2.0
9,Symbolic_2Step,3,0.4887559413909912,0.004117445,2.0
9,Symbolic_2Step,4,0.48175787925720215,0.004117445,2.0
9,Symbolic_2Step,5,0.48081231117248535,0.004117445,2.0
9,Symbolic_2Step,6,0.4808077812194824,0.004117445,2.0
9,Symbolic_2Step,7,0.48027467727661133,0.004117445,2.0
9,Symbolic_2Step,8,0.4813840389251709,0.004117445,2.0
9,Symbolic_2Step,9,0.4813721179962158,0.004117445,2.0
9,Symbolic_3Step,0,0.383495569229126,0.0044358866,3.0
9,Symbolic_3Step,1,0.38237452507019043,0.0044358866,3.0
9,Symbolic_3Step,2,0.3824629783630371,0.0044358866,3.0
9,Symbolic_3Step,3,0.3841845989227295,0.0044358866,3.0
9,Symbolic_3Step,4,0.38202667236328125,0.0044358866,3.0
9,Symbolic_3Step,5,0.3820679187774658,0.0044358866,3.0
9,Symbolic_3Step,6,0.383603572845459,0.0044358866,3.0
9,Symbolic_3Step,7,0.3816077709197998,0.0044358866,3.0
9,Symbolic_3Step,8,0.3837008476257324,0.0044358866,3.0
9,Symbolic_3Step,9,0.3858013153076172,0.0044358866,3.0
9,Symbolic_5Step,0,0.2982168197631836,0.0057176454,5.0
9,Symbolic_5Step,1,0.2987329959869385,0.0057176454,5.0
9,Symbolic_5Step,2,0.29808759689331055,0.0057176454,5.0
9,Symbolic_5Step,3,0.2983129024505615,0.0057176454,5.0
9,Symbolic_5Step,4,0.29924535751342773,0.0057176454,5.0
9,Symbolic_5Step,5,0.29869914054870605,0.0057176454,5.0
9,Symbolic_5Step,6,0.29859375953674316,0.0057176454,5.0
9,Symbolic_5Step,7,0.4409346580505371,0.0057176454,5.0
9,Symbolic_5Step,8,0.29838085174560547,0.0057176454,5.0
9,Symbolic_5Step,9,0.29880595207214355,0.0057176454,5.0
