Horizon,Method,Trial,Time,Volume,Num_Steps
6,Concrete,9,0.03637576103210449,0.6868816,
8,Concrete,0,0.04860949516296387,0.79237515,
8,Concrete,1,0.04866290092468262,0.79237515,
8,Concrete,2,0.04874849319458008,0.79237515,
8,Concrete,3,0.04868769645690918,0.79237515,
8,Concrete,4,0.0491480827331543,0.79237515,
8,Concrete,5,0.04869890213012695,0.79237515,
8,Concrete,6,0.04870915412902832,0.79237515,
8,Concrete,7,0.04868340492248535,0.79237515,
8,Concrete,8,0.048551321029663086,0.79237515,
8,Concrete,9,0.04870748519897461,0.79237515,
10,Concrete,0,0.062218666076660156,0.96118826,
10,Concrete,1,0.06162571907043457,0.96118826,
10,Concrete,2,0.06170964241027832,0.96118826,
10,Concrete,3,0.06146597862243652,0.96118826,
10,Concrete,4,0.06170654296875,0.96118826,
10,Concrete,5,0.06168651580810547,0.96118826,
10,Concrete,6,0.061398983001708984,0.96118826,
10,Concrete,7,0.061530351638793945,0.96118826,
10,Concrete,8,0.06153678894042969,0.96118826,
10,Concrete,9,0.06145191192626953,0.96118826,
2,Symbolic_Single,0,0.017522573471069336,0.3606698,
2,Symbolic_Single,1,0.016997098922729492,0.3606698,
2,Symbolic_Single,2,0.01701068878173828,0.3606698,
2,Symbolic_Single,3,0.017009735107421875,0.3606698,
2,Symbolic_Single,4,0.017398834228515625,0.3606698,
2,Symbolic_Single,5,0.017321109771728516,0.3606698,
2,Symbolic_Single,6,0.021600961685180664,0.3606698,
2,Symbolic_Single,7,0.019338130950927734,0.3606698,
2,Symbolic_Single,8,0.01749706268310547,0.3606698,
2,Symbolic_Single,9,0.017141103744506836,0.3606698,
3,Symbolic_Single,0,0.03420829772949219,0.41580692,
3,Symbolic_Single,1,0.0332796573638916,0.41580692,
3,Symbolic_Single,2,0.033351898193359375,0.41580692,
3,Symbolic_Single,3,0.0338289737701416,0.41580692,
3,Symbolic_Single,4,0.03362727165222168,0.41580692,
3,Symbolic_Single,5,0.033676862716674805,0.41580692,
3,Symbolic_Single,6,0.033599138259887695,0.41580692,
3,Symbolic_Single,7,0.03354477882385254,0.41580692,
3,Symbolic_Single,8,0.033538103103637695,0.41580692,
3,Symbolic_Single,9,0.03339529037475586,0.41580692,
4,Symbolic_Single,0,0.058012962341308594,0.41677848,
4,Symbolic_Single,1,0.05628323554992676,0.41677848,
4,Symbolic_Single,2,0.055448055267333984,0.41677848,
4,Symbolic_Single,3,0.05496931076049805,0.41677848,
4,Symbolic_Single,4,0.054920196533203125,0.41677848,
4,Symbolic_Single,5,0.05486488342285156,0.41677848,
4,Symbolic_Single,6,0.05510449409484863,0.41677848,
4,Symbolic_Single,7,0.054995059967041016,0.41677848,
4,Symbolic_Single,8,0.05539298057556152,0.41677848,
4,Symbolic_Single,9,0.05526423454284668,0.41677848,
5,Symbolic_Single,0,0.08630156517028809,0.34565666,
5,Symbolic_Single,1,0.08432221412658691,0.34565666,
5,Symbolic_Single,2,0.08308005332946777,0.34565666,
5,Symbolic_Single,3,0.08271431922912598,0.34565666,
5,Symbolic_Single,4,0.08402061462402344,0.34565666,
5,Symbolic_Single,5,0.0828545093536377,0.34565666,
5,Symbolic_Single,6,0.08277630805969238,0.34565666,
5,Symbolic_Single,7,0.08259463310241699,0.34565666,
5,Symbolic_Single,8,0.08356976509094238,0.34565666,
5,Symbolic_Single,9,0.08200216293334961,0.34565666,
6,Symbolic_Single,0,0.1229398250579834,0.24468523,
6,Symbolic_Single,1,0.11660504341125488,0.24468523,
6,Symbolic_Single,2,0.11597204208374023,0.24468523,
6,Symbolic_Single,3,0.11604523658752441,0.24468523,
6,Symbolic_Single,4,0.1159203052520752,0.24468523,
6,Symbolic_Single,5,0.11605715751647949,0.24468523,
6,Symbolic_Single,6,0.11608624458312988,0.24468523,
6,Symbolic_Single,7,0.1159048080444336,0.24468523,
6,Symbolic_Single,8,0.1151583194732666,0.24468523,
6,Symbolic_Single,9,0.11596417427062988,0.24468523,
8,Symbolic_Single,0,0.20404767990112305,0.1991405,
8,Symbolic_Single,1,0.2003648281097412,0.1991405,
8,Symbolic_Single,2,0.19969654083251953,0.1991405,
8,Symbolic_Single,3,0.19955682754516602,0.1991405,
8,Symbolic_Single,4,0.1994476318359375,0.1991405,
8,Symbolic_Single,5,0.20047664642333984,0.1991405,
8,Symbolic_Single,6,0.19966816902160645,0.1991405,
8,Symbolic_Single,7,0.1975386142730713,0.1991405,
8,Symbolic_Single,8,0.19961309432983398,0.1991405,
8,Symbolic_Single,9,0.19924235343933105,0.1991405,
10,Symbolic_Single,0,0.30983543395996094,0.21374473,
10,Symbolic_Single,1,0.3057985305786133,0.21374473,
10,Symbolic_Single,2,0.30585312843322754,0.21374473,
10,Symbolic_Single,3,0.30915093421936035,0.21374473,
10,Symbolic_Single,4,0.30527472496032715,0.21374473,
10,Symbolic_Single,5,0.3052256107330322,0.21374473,
10,Symbolic_Single,6,0.30872035026550293,0.21374473,
10,Symbolic_Single,7,0.3055713176727295,0.21374473,
10,Symbolic_Single,8,0.41674232482910156,0.21374473,
10,Symbolic_Single,9,0.3065192699432373,0.21374473,
2,Symbolic_1Step,0,0.017023563385009766,0.3606698,1.0
2,Symbolic_1Step,1,0.017074108123779297,0.3606698,1.0
2,Symbolic_1Step,2,0.01708698272705078,0.3606698,1.0
2,Symbolic_1Step,3,0.017091751098632812,0.3606698,1.0
2,Symbolic_1Step,4,0.017025470733642578,0.3606698,1.0
2,Symbolic_1Step,5,0.01705026626586914,0.3606698,1.0
2,Symbolic_1Step,6,0.017092227935791016,0.3606698,1.0
2,Symbolic_1Step,7,0.017209768295288086,0.3606698,1.0
2,Symbolic_1Step,8,0.01721048355102539,0.3606698,1.0
2,Symbolic_1Step,9,0.017098665237426758,0.3606698,1.0
3,Symbolic_1Step,0,0.03357863426208496,0.41580692,1.0
3,Symbolic_1Step,1,0.033469200134277344,0.41580692,1.0
3,Symbolic_1Step,2,0.03363490104675293,0.41580692,1.0
3,Symbolic_1Step,3,0.03364443778991699,0.41580692,1.0
3,Symbolic_1Step,4,0.033622026443481445,0.41580692,1.0
3,Symbolic_1Step,5,0.03361201286315918,0.41580692,1.0
3,Symbolic_1Step,6,0.03361773490905762,0.41580692,1.0
3,Symbolic_1Step,7,0.033644676208496094,0.41580692,1.0
3,Symbolic_1Step,8,0.0335698127746582,0.41580692,1.0
3,Symbolic_1Step,9,0.03359222412109375,0.41580692,1.0
3,Symbolic_2Step,0,0.018672943115234375,0.46213564,2.0
3,Symbolic_2Step,1,0.018354177474975586,0.46213564,2.0
3,Symbolic_2Step,2,0.018476009368896484,0.46213564,2.0
3,Symbolic_2Step,3,0.018486738204956055,0.46213564,2.0
3,Symbolic_2Step,4,0.018373966217041016,0.46213564,2.0
3,Symbolic_2Step,5,0.018352270126342773,0.46213564,2.0
3,Symbolic_2Step,6,0.01838517189025879,0.46213564,2.0
3,Symbolic_2Step,7,0.018440723419189453,0.46213564,2.0
3,Symbolic_2Step,8,0.018423080444335938,0.46213564,2.0
3,Symbolic_2Step,9,0.018334150314331055,0.46213564,2.0
4,Symbolic_1Step,0,0.055385589599609375,0.41677848,1.0
4,Symbolic_1Step,1,0.05550122261047363,0.41677848,1.0
4,Symbolic_1Step,2,0.05526590347290039,0.41677848,1.0
4,Symbolic_1Step,3,0.05535531044006348,0.41677848,1.0
4,Symbolic_1Step,4,0.0553281307220459,0.41677848,1.0
4,Symbolic_1Step,5,0.05534863471984863,0.41677848,1.0
4,Symbolic_1Step,6,0.055341482162475586,0.41677848,1.0
4,Symbolic_1Step,7,0.0553736686706543,0.41677848,1.0
4,Symbolic_1Step,8,0.055449724197387695,0.41677848,1.0
4,Symbolic_1Step,9,0.05538320541381836,0.41677848,1.0
4,Symbolic_2Step,0,0.03440046310424805,0.4979936,2.0
4,Symbolic_2Step,1,0.034150123596191406,0.4979936,2.0
4,Symbolic_2Step,2,0.034133195877075195,0.4979936,2.0
4,Symbolic_2Step,3,0.03399348258972168,0.4979936,2.0
4,Symbolic_2Step,4,0.0338740348815918,0.4979936,2.0
4,Symbolic_2Step,5,0.03374934196472168,0.4979936,2.0
4,Symbolic_2Step,6,0.03379344940185547,0.4979936,2.0
4,Symbolic_2Step,7,0.034073829650878906,0.4979936,2.0
4,Symbolic_2Step,8,0.03412032127380371,0.4979936,2.0
4,Symbolic_2Step,9,0.03406548500061035,0.4979936,2.0
4,Symbolic_3Step,0,0.024487018585205078,0.55222374,3.0
4,Symbolic_3Step,1,0.02422332763671875,0.55222374,3.0
4,Symbolic_3Step,2,0.02429819107055664,0.55222374,3.0
4,Symbolic_3Step,3,0.02424764633178711,0.55222374,3.0
4,Symbolic_3Step,4,0.024196863174438477,0.55222374,3.0
4,Symbolic_3Step,5,0.02418208122253418,0.55222374,3.0
4,Symbolic_3Step,6,0.024124622344970703,0.55222374,3.0
4,Symbolic_3Step,7,0.024045467376708984,0.55222374,3.0
4,Symbolic_3Step,8,0.02414989471435547,0.55222374,3.0
4,Symbolic_3Step,9,0.024193763732910156,0.55222374,3.0
5,Symbolic_1Step,0,0.08278703689575195,0.34565666,1.0
5,Symbolic_1Step,1,0.0827786922454834,0.34565666,1.0
5,Symbolic_1Step,2,0.08290982246398926,0.34565666,1.0
5,Symbolic_1Step,3,0.08262515068054199,0.34565666,1.0
5,Symbolic_1Step,4,0.08228182792663574,0.34565666,1.0
5,Symbolic_1Step,5,0.08196687698364258,0.34565666,1.0
5,Symbolic_1Step,6,0.08229732513427734,0.34565666,1.0
5,Symbolic_1Step,7,0.08349251747131348,0.34565666,1.0
5,Symbolic_1Step,8,0.08277511596679688,0.34565666,1.0
5,Symbolic_1Step,9,0.08283638954162598,0.34565666,1.0
5,Symbolic_2Step,0,0.0405573844909668,0.56096727,2.0
5,Symbolic_2Step,1,0.04116177558898926,0.56096727,2.0
5,Symbolic_2Step,2,0.040358781814575195,0.56096727,2.0
5,Symbolic_2Step,3,0.04042768478393555,0.56096727,2.0
5,Symbolic_2Step,4,0.04024195671081543,0.56096727,2.0
5,Symbolic_2Step,5,0.04025840759277344,0.56096727,2.0
5,Symbolic_2Step,6,0.04021477699279785,0.56096727,2.0
5,Symbolic_2Step,7,0.040183067321777344,0.56096727,2.0
5,Symbolic_2Step,8,0.04016232490539551,0.56096727,2.0
5,Symbolic_2Step,9,0.04021644592285156,0.56096727,2.0
5,Symbolic_3Step,0,0.03529644012451172,0.5651577,3.0
5,Symbolic_3Step,1,0.03535056114196777,0.5651577,3.0
5,Symbolic_3Step,2,0.03539872169494629,0.5651577,3.0
5,Symbolic_3Step,3,0.035167694091796875,0.5651577,3.0
5,Symbolic_3Step,4,0.0350801944732666,0.5651577,3.0
5,Symbolic_3Step,5,0.03576350212097168,0.5651577,3.0
5,Symbolic_3Step,6,0.035353660583496094,0.5651577,3.0
5,Symbolic_3Step,7,0.03544473648071289,0.5651577,3.0
5,Symbolic_3Step,8,0.03538918495178223,0.5651577,3.0
5,Symbolic_3Step,9,0.03538942337036133,0.5651577,3.0
6,Symbolic_1Step,0,0.11605381965637207,0.24468523,1.0
6,Symbolic_1Step,1,0.11557936668395996,0.24468523,1.0
6,Symbolic_1Step,2,0.11463785171508789,0.24468523,1.0
6,Symbolic_1Step,3,0.11606884002685547,0.24468523,1.0
6,Symbolic_1Step,4,0.11611485481262207,0.24468523,1.0
6,Symbolic_1Step,5,0.1161351203918457,0.24468523,1.0
6,Symbolic_1Step,6,0.11627507209777832,0.24468523,1.0
6,Symbolic_1Step,7,0.11615538597106934,0.24468523,1.0
6,Symbolic_1Step,8,0.11594653129577637,0.24468523,1.0
6,Symbolic_1Step,9,0.11607670783996582,0.24468523,1.0
6,Symbolic_2Step,0,0.06723642349243164,0.43408147,2.0
6,Symbolic_2Step,1,0.06683588027954102,0.43408147,2.0
6,Symbolic_2Step,2,0.06622910499572754,0.43408147,2.0
6,Symbolic_2Step,3,0.06665658950805664,0.43408147,2.0
6,Symbolic_2Step,4,0.06716275215148926,0.43408147,2.0
6,Symbolic_2Step,5,0.0670781135559082,0.43408147,2.0
6,Symbolic_2Step,6,0.06696295738220215,0.43408147,2.0
6,Symbolic_2Step,7,0.06664824485778809,0.43408147,2.0
6,Symbolic_2Step,8,0.0665273666381836,0.43408147,2.0
6,Symbolic_2Step,9,0.06646585464477539,0.43408147,2.0
6,Symbolic_3Step,0,0.05136919021606445,0.53531003,3.0
6,Symbolic_3Step,1,0.051190853118896484,0.53531003,3.0
6,Symbolic_3Step,2,0.05140233039855957,0.53531003,3.0
6,Symbolic_3Step,3,0.051409006118774414,0.53531003,3.0
6,Symbolic_3Step,4,0.05137038230895996,0.53531003,3.0
6,Symbolic_3Step,5,0.051375627517700195,0.53531003,3.0
6,Symbolic_3Step,6,0.05127978324890137,0.53531003,3.0
6,Symbolic_3Step,7,0.05139970779418945,0.53531003,3.0
6,Symbolic_3Step,8,0.051329851150512695,0.53531003,3.0
6,Symbolic_3Step,9,0.05515789985656738,0.53531003,3.0
6,Symbolic_5Step,0,0.03967738151550293,0.6868816,5.0
6,Symbolic_5Step,1,0.03907966613769531,0.6868816,5.0
6,Symbolic_5Step,2,0.03972434997558594,0.6868816,5.0
6,Symbolic_5Step,3,0.039752960205078125,0.6868816,5.0
6,Symbolic_5Step,4,0.03967547416687012,0.6868816,5.0
6,Symbolic_5Step,5,0.039775848388671875,0.6868816,5.0
6,Symbolic_5Step,6,0.03964996337890625,0.6868816,5.0
6,Symbolic_5Step,7,0.03976273536682129,0.6868816,5.0
6,Symbolic_5Step,8,0.039621829986572266,0.6868816,5.0
6,Symbolic_5Step,9,0.036432504653930664,0.6868816,5.0
8,Symbolic_1Step,0,0.19938230514526367,0.1991405,1.0
8,Symbolic_1Step,1,0.19973993301391602,0.1991405,1.0
8,Symbolic_1Step,2,0.19942879676818848,0.1991405,1.0
8,Symbolic_1Step,3,0.19853544235229492,0.1991405,1.0
8,Symbolic_1Step,4,0.19908714294433594,0.1991405,1.0
8,Symbolic_1Step,5,0.1972026824951172,0.1991405,1.0
8,Symbolic_1Step,6,0.1993558406829834,0.1991405,1.0
8,Symbolic_1Step,7,0.19934630393981934,0.1991405,1.0
8,Symbolic_1Step,8,0.19994688034057617,0.1991405,1.0
8,Symbolic_1Step,9,0.19977450370788574,0.1991405,1.0
8,Symbolic_2Step,0,0.11208915710449219,0.3421976,2.0
8,Symbolic_2Step,1,0.11020636558532715,0.3421976,2.0
8,Symbolic_2Step,2,0.11146163940429688,0.3421976,2.0
8,Symbolic_2Step,3,0.11178183555603027,0.3421976,2.0
8,Symbolic_2Step,4,0.11127209663391113,0.3421976,2.0
8,Symbolic_2Step,5,0.11036562919616699,0.3421976,2.0
8,Symbolic_2Step,6,0.11071467399597168,0.3421976,2.0
8,Symbolic_2Step,7,0.11109328269958496,0.3421976,2.0
8,Symbolic_2Step,8,0.11143302917480469,0.3421976,2.0
8,Symbolic_2Step,9,0.11160993576049805,0.3421976,2.0
8,Symbolic_3Step,0,0.06894564628601074,0.55317754,3.0
8,Symbolic_3Step,1,0.06868124008178711,0.55317754,3.0
8,Symbolic_3Step,2,0.0686790943145752,0.55317754,3.0
8,Symbolic_3Step,3,0.06856369972229004,0.55317754,3.0
8,Symbolic_3Step,4,0.06867694854736328,0.55317754,3.0
8,Symbolic_3Step,5,0.06864094734191895,0.55317754,3.0
8,Symbolic_3Step,6,0.06886935234069824,0.55317754,3.0
8,Symbolic_3Step,7,0.06852030754089355,0.55317754,3.0
8,Symbolic_3Step,8,0.06841850280761719,0.55317754,3.0
8,Symbolic_3Step,9,0.06889677047729492,0.55317754,3.0
8,Symbolic_5Step,0,0.06481456756591797,0.58134496,5.0
8,Symbolic_5Step,1,0.06462717056274414,0.58134496,5.0
8,Symbolic_5Step,2,0.06461000442504883,0.58134496,5.0
8,Symbolic_5Step,3,0.06442975997924805,0.58134496,5.0
8,Symbolic_5Step,4,0.06422924995422363,0.58134496,5.0
8,Symbolic_5Step,5,0.06426668167114258,0.58134496,5.0
8,Symbolic_5Step,6,0.06428194046020508,0.58134496,5.0
8,Symbolic_5Step,7,0.06456470489501953,0.58134496,5.0
8,Symbolic_5Step,8,0.06459569931030273,0.58134496,5.0
8,Symbolic_5Step,9,0.0647120475769043,0.58134496,5.0
10,Symbolic_1Step,0,0.30489540100097656,0.21374473,1.0
10,Symbolic_1Step,1,0.30521488189697266,0.21374473,1.0
10,Symbolic_1Step,2,0.3057069778442383,0.21374473,1.0
10,Symbolic_1Step,3,0.3057825565338135,0.21374473,1.0
10,Symbolic_1Step,4,0.30606651306152344,0.21374473,1.0
10,Symbolic_1Step,5,0.30528712272644043,0.21374473,1.0
10,Symbolic_1Step,6,0.30568933486938477,0.21374473,1.0
10,Symbolic_1Step,7,0.3061559200286865,0.21374473,1.0
10,Symbolic_1Step,8,0.30591869354248047,0.21374473,1.0
10,Symbolic_1Step,9,0.30609965324401855,0.21374473,1.0
10,Symbolic_2Step,0,0.1680774688720703,0.2820232,2.0
10,Symbolic_2Step,1,0.16589856147766113,0.2820232,2.0
10,Symbolic_2Step,2,0.1674025058746338,0.2820232,2.0
10,Symbolic_2Step,3,0.16679811477661133,0.2820232,2.0
10,Symbolic_2Step,4,0.1654682159423828,0.2820232,2.0
10,Symbolic_2Step,5,0.16670703887939453,0.2820232,2.0
10,Symbolic_2Step,6,0.1674032211303711,0.2820232,2.0
10,Symbolic_2Step,7,0.16745686531066895,0.2820232,2.0
10,Symbolic_2Step,8,0.16748714447021484,0.2820232,2.0
10,Symbolic_2Step,9,0.16733980178833008,0.2820232,2.0
10,Symbolic_3Step,0,0.10838055610656738,0.48874968,3.0
10,Symbolic_3Step,1,0.1065976619720459,0.48874968,3.0
10,Symbolic_3Step,2,0.10941314697265625,0.48874968,3.0
10,Symbolic_3Step,3,0.10778594017028809,0.48874968,3.0
10,Symbolic_3Step,4,0.10750532150268555,0.48874968,3.0
10,Symbolic_3Step,5,0.1065683364868164,0.48874968,3.0
10,Symbolic_3Step,6,0.10632538795471191,0.48874968,3.0
10,Symbolic_3Step,7,0.10685086250305176,0.48874968,3.0
10,Symbolic_3Step,8,0.10777831077575684,0.48874968,3.0
10,Symbolic_3Step,9,0.10766458511352539,0.48874968,3.0
10,Symbolic_5Step,0,0.0858161449432373,0.6228188,5.0
10,Symbolic_5Step,1,0.08583974838256836,0.6228188,5.0
10,Symbolic_5Step,2,0.086029052734375,0.6228188,5.0
10,Symbolic_5Step,3,0.08613371849060059,0.6228188,5.0
10,Symbolic_5Step,4,0.08589458465576172,0.6228188,5.0
10,Symbolic_5Step,5,0.08587527275085449,0.6228188,5.0
10,Symbolic_5Step,6,0.08553266525268555,0.6228188,5.0
10,Symbolic_5Step,7,0.08513283729553223,0.6228188,5.0
10,Symbolic_5Step,8,0.08614778518676758,0.6228188,5.0
10,Symbolic_5Step,9,0.08564615249633789,0.6228188,5.0
