Horizon,Method,Trial,Time,Volume,Num_Steps
6,Symbolic_Single,0,0.12149953842163086,0.24468523,
6,Symbolic_Single,1,0.1191873550415039,0.24468523,
6,Symbolic_Single,2,0.11902284622192383,0.24468523,
6,Symbolic_Single,3,0.11795496940612793,0.24468523,
6,Symbolic_Single,4,0.1180276870727539,0.24468523,
6,Symbolic_Single,5,0.11790037155151367,0.24468523,
6,Symbolic_Single,6,0.11792159080505371,0.24468523,
6,Symbolic_Single,7,0.1181943416595459,0.24468523,
6,Symbolic_Single,8,0.11807537078857422,0.24468523,
6,Symbolic_Single,9,0.1183476448059082,0.24468523,
7,Symbolic_Single,0,0.16222715377807617,0.18005416,
7,Symbolic_Single,1,0.15920305252075195,0.18005416,
7,Symbolic_Single,2,0.15816187858581543,0.18005416,
7,Symbolic_Single,3,0.15780401229858398,0.18005416,
7,Symbolic_Single,4,0.15819835662841797,0.18005416,
7,Symbolic_Single,5,0.17145466804504395,0.18005416,
7,Symbolic_Single,6,0.15994048118591309,0.18005416,
7,Symbolic_Single,7,0.15759038925170898,0.18005416,
7,Symbolic_Single,8,0.15758752822875977,0.18005416,
7,Symbolic_Single,9,0.15812039375305176,0.18005416,
8,Symbolic_Single,0,0.20833921432495117,0.1991405,
8,Symbolic_Single,1,0.20426392555236816,0.1991405,
8,Symbolic_Single,2,0.20336651802062988,0.1991405,
8,Symbolic_Single,3,0.20320868492126465,0.1991405,
8,Symbolic_Single,4,0.20329070091247559,0.1991405,
8,Symbolic_Single,5,0.20345664024353027,0.1991405,
8,Symbolic_Single,6,0.2035064697265625,0.1991405,
8,Symbolic_Single,7,0.20329761505126953,0.1991405,
8,Symbolic_Single,8,0.20353031158447266,0.1991405,
8,Symbolic_Single,9,0.20432710647583008,0.1991405,
9,Symbolic_Single,0,0.26045942306518555,0.21171135,
9,Symbolic_Single,1,0.2556111812591553,0.21171135,
9,Symbolic_Single,2,0.2575216293334961,0.21171135,
9,Symbolic_Single,3,0.25579166412353516,0.21171135,
9,Symbolic_Single,4,0.25421857833862305,0.21171135,
9,Symbolic_Single,5,0.2544286251068115,0.21171135,
9,Symbolic_Single,6,0.25702548027038574,0.21171135,
9,Symbolic_Single,7,0.256422758102417,0.21171135,
9,Symbolic_Single,8,0.25466012954711914,0.21171135,
9,Symbolic_Single,9,0.2543039321899414,0.21171135,
10,Symbolic_Single,0,0.3187379837036133,0.21374473,
10,Symbolic_Single,1,0.3139181137084961,0.21374473,
10,Symbolic_Single,2,0.431596040725708,0.21374473,
10,Symbolic_Single,3,0.3127923011779785,0.21374473,
10,Symbolic_Single,4,0.3122696876525879,0.21374473,
10,Symbolic_Single,5,0.31440234184265137,0.21374473,
10,Symbolic_Single,6,0.31229472160339355,0.21374473,
10,Symbolic_Single,7,0.31279897689819336,0.21374473,
10,Symbolic_Single,8,0.3126838207244873,0.21374473,
10,Symbolic_Single,9,0.31206274032592773,0.21374473,
11,Symbolic_Single,0,0.3842005729675293,0.20363775,
11,Symbolic_Single,1,0.37772321701049805,0.20363775,
11,Symbolic_Single,2,0.37621164321899414,0.20363775,
11,Symbolic_Single,3,0.3751254081726074,0.20363775,
11,Symbolic_Single,4,0.37517786026000977,0.20363775,
11,Symbolic_Single,5,0.37523603439331055,0.20363775,
11,Symbolic_Single,6,0.3754298686981201,0.20363775,
11,Symbolic_Single,7,0.37492966651916504,0.20363775,
11,Symbolic_Single,8,0.375324010848999,0.20363775,
11,Symbolic_Single,9,0.3752117156982422,0.20363775,
12,Symbolic_Single,0,0.4526026248931885,0.1857366,
12,Symbolic_Single,1,0.4477355480194092,0.1857366,
12,Symbolic_Single,2,0.44354748725891113,0.1857366,
12,Symbolic_Single,3,0.44886231422424316,0.1857366,
12,Symbolic_Single,4,0.4458482265472412,0.1857366,
12,Symbolic_Single,5,0.44789719581604004,0.1857366,
12,Symbolic_Single,6,0.45946764945983887,0.1857366,
12,Symbolic_Single,7,0.4488201141357422,0.1857366,
12,Symbolic_Single,8,0.45177388191223145,0.1857366,
12,Symbolic_Single,9,0.4490227699279785,0.1857366,
13,Symbolic_Single,0,0.5287580490112305,0.16333462,
13,Symbolic_Single,1,0.5234477519989014,0.16333462,
13,Symbolic_Single,2,0.5207507610321045,0.16333462,
13,Symbolic_Single,3,0.520531177520752,0.16333462,
13,Symbolic_Single,4,0.5221171379089355,0.16333462,
13,Symbolic_Single,5,0.5201656818389893,0.16333462,
13,Symbolic_Single,6,0.5327146053314209,0.16333462,
13,Symbolic_Single,7,0.5184354782104492,0.16333462,
13,Symbolic_Single,8,0.5190021991729736,0.16333462,
13,Symbolic_Single,9,0.518867015838623,0.16333462,
14,Symbolic_Single,0,0.602747917175293,0.14031523,
14,Symbolic_Single,1,0.5984554290771484,0.14031523,
14,Symbolic_Single,2,0.5915048122406006,0.14031523,
