Horizon,Method,Trial,Time,Volume,Num_Steps
19,Concrete,4,0.12930512428283691,5.5094285,
19,Concrete,5,0.13048958778381348,5.5094285,
19,Concrete,6,0.13008975982666016,5.5094285,
19,Concrete,7,0.127701997756958,5.5094285,
19,Concrete,8,0.12303018569946289,5.5094285,
19,Concrete,9,0.12312865257263184,5.5094285,
2,Symbolic_Single,0,0.020545482635498047,0.3606698,
2,Symbolic_Single,1,0.020025014877319336,0.3606698,
2,Symbolic_Single,2,0.0217440128326416,0.3606698,
2,Symbolic_Single,3,0.020154237747192383,0.3606698,
2,Symbolic_Single,4,0.02018570899963379,0.3606698,
2,Symbolic_Single,5,0.019622087478637695,0.3606698,
2,Symbolic_Single,6,0.01963639259338379,0.3606698,
2,Symbolic_Single,7,0.019661903381347656,0.3606698,
2,Symbolic_Single,8,0.019562959671020508,0.3606698,
2,Symbolic_Single,9,0.01965928077697754,0.3606698,
3,Symbolic_Single,0,0.035936832427978516,0.41580692,
3,Symbolic_Single,1,0.036298274993896484,0.41580692,
3,Symbolic_Single,2,0.035272836685180664,0.41580692,
3,Symbolic_Single,3,0.035294532775878906,0.41580692,
3,Symbolic_Single,4,0.035334110260009766,0.41580692,
3,Symbolic_Single,5,0.03520655632019043,0.41580692,
3,Symbolic_Single,6,0.03524971008300781,0.41580692,
3,Symbolic_Single,7,0.0351557731628418,0.41580692,
3,Symbolic_Single,8,0.03538250923156738,0.41580692,
3,Symbolic_Single,9,0.03537487983703613,0.41580692,
4,Symbolic_Single,0,0.06208181381225586,0.41677848,
4,Symbolic_Single,1,0.059661149978637695,0.41677848,
4,Symbolic_Single,2,0.05894732475280762,0.41677848,
4,Symbolic_Single,3,0.05884957313537598,0.41677848,
4,Symbolic_Single,4,0.05889081954956055,0.41677848,
4,Symbolic_Single,5,0.058990478515625,0.41677848,
4,Symbolic_Single,6,0.05891847610473633,0.41677848,
4,Symbolic_Single,7,0.058631181716918945,0.41677848,
4,Symbolic_Single,8,0.05876588821411133,0.41677848,
4,Symbolic_Single,9,0.05878448486328125,0.41677848,
5,Symbolic_Single,0,0.09117507934570312,0.34565666,
5,Symbolic_Single,1,0.08769989013671875,0.34565666,
5,Symbolic_Single,2,0.08765816688537598,0.34565666,
5,Symbolic_Single,3,0.0884089469909668,0.34565666,
5,Symbolic_Single,4,0.08811545372009277,0.34565666,
5,Symbolic_Single,5,0.08762264251708984,0.34565666,
5,Symbolic_Single,6,0.08784699440002441,0.34565666,
5,Symbolic_Single,7,0.08772540092468262,0.34565666,
5,Symbolic_Single,8,0.09128642082214355,0.34565666,
5,Symbolic_Single,9,0.09048104286193848,0.34565666,
6,Symbolic_Single,0,0.12257790565490723,0.24468523,
6,Symbolic_Single,1,0.11899113655090332,0.24468523,
6,Symbolic_Single,2,0.11853480339050293,0.24468523,
6,Symbolic_Single,3,0.11815547943115234,0.24468523,
6,Symbolic_Single,4,0.11815619468688965,0.24468523,
6,Symbolic_Single,5,0.11817097663879395,0.24468523,
6,Symbolic_Single,6,0.11832118034362793,0.24468523,
6,Symbolic_Single,7,0.12754487991333008,0.24468523,
6,Symbolic_Single,8,0.12463879585266113,0.24468523,
6,Symbolic_Single,9,0.12549328804016113,0.24468523,
7,Symbolic_Single,0,0.17169761657714844,0.18005416,
7,Symbolic_Single,1,0.1649923324584961,0.18005416,
7,Symbolic_Single,2,0.17172884941101074,0.18005416,
7,Symbolic_Single,3,0.1673126220703125,0.18005416,
7,Symbolic_Single,4,0.16430425643920898,0.18005416,
7,Symbolic_Single,5,0.16416621208190918,0.18005416,
7,Symbolic_Single,6,0.1639854907989502,0.18005416,
7,Symbolic_Single,7,0.16385984420776367,0.18005416,
7,Symbolic_Single,8,0.16376280784606934,0.18005416,
7,Symbolic_Single,9,0.16404175758361816,0.18005416,
8,Symbolic_Single,0,0.2167668342590332,0.1991405,
8,Symbolic_Single,1,0.2128300666809082,0.1991405,
8,Symbolic_Single,2,0.21172165870666504,0.1991405,
8,Symbolic_Single,3,0.21281147003173828,0.1991405,
8,Symbolic_Single,4,0.21214723587036133,0.1991405,
8,Symbolic_Single,5,0.21145176887512207,0.1991405,
8,Symbolic_Single,6,0.2102053165435791,0.1991405,
8,Symbolic_Single,7,0.21245884895324707,0.1991405,
8,Symbolic_Single,8,0.21096134185791016,0.1991405,
8,Symbolic_Single,9,0.21368408203125,0.1991405,
9,Symbolic_Single,0,0.2727210521697998,0.21171135,
9,Symbolic_Single,1,0.26622438430786133,0.21171135,
9,Symbolic_Single,2,0.26569199562072754,0.21171135,
9,Symbolic_Single,3,0.26337242126464844,0.21171135,
9,Symbolic_Single,4,0.26425790786743164,0.21171135,
9,Symbolic_Single,5,0.26421022415161133,0.21171135,
9,Symbolic_Single,6,0.2628440856933594,0.21171135,
9,Symbolic_Single,7,0.2663426399230957,0.21171135,
9,Symbolic_Single,8,0.26460957527160645,0.21171135,
9,Symbolic_Single,9,0.2651851177215576,0.21171135,
10,Symbolic_Single,0,0.3269772529602051,0.21374473,
10,Symbolic_Single,1,0.3255801200866699,0.21374473,
10,Symbolic_Single,2,0.324268102645874,0.21374473,
10,Symbolic_Single,3,0.32459402084350586,0.21374473,
10,Symbolic_Single,4,0.3239107131958008,0.21374473,
10,Symbolic_Single,5,0.3236424922943115,0.21374473,
10,Symbolic_Single,6,0.3250713348388672,0.21374473,
10,Symbolic_Single,7,0.3238523006439209,0.21374473,
10,Symbolic_Single,8,0.3228456974029541,0.21374473,
10,Symbolic_Single,9,0.32085680961608887,0.21374473,
2,Symbolic_1Step,0,0.019627809524536133,0.3606698,1.0
2,Symbolic_1Step,1,0.019800424575805664,0.3606698,1.0
2,Symbolic_1Step,2,0.019988298416137695,0.3606698,1.0
2,Symbolic_1Step,3,0.01793980598449707,0.3606698,1.0
2,Symbolic_1Step,4,0.01784825325012207,0.3606698,1.0
2,Symbolic_1Step,5,0.01795029640197754,0.3606698,1.0
2,Symbolic_1Step,6,0.017914772033691406,0.3606698,1.0
2,Symbolic_1Step,7,0.017852783203125,0.3606698,1.0
2,Symbolic_1Step,8,0.01787877082824707,0.3606698,1.0
2,Symbolic_1Step,9,0.01799464225769043,0.3606698,1.0
3,Symbolic_1Step,0,0.03524947166442871,0.41580692,1.0
3,Symbolic_1Step,1,0.03534555435180664,0.41580692,1.0
3,Symbolic_1Step,2,0.03533816337585449,0.41580692,1.0
3,Symbolic_1Step,3,0.03504633903503418,0.41580692,1.0
3,Symbolic_1Step,4,0.034905195236206055,0.41580692,1.0
3,Symbolic_1Step,5,0.03489542007446289,0.41580692,1.0
3,Symbolic_1Step,6,0.034932851791381836,0.41580692,1.0
3,Symbolic_1Step,7,0.03506875038146973,0.41580692,1.0
3,Symbolic_1Step,8,0.0350186824798584,0.41580692,1.0
3,Symbolic_1Step,9,0.03487658500671387,0.41580692,1.0
3,Symbolic_2Step,0,0.019322633743286133,0.46213564,2.0
3,Symbolic_2Step,1,0.01909780502319336,0.46213564,2.0
3,Symbolic_2Step,2,0.019074440002441406,0.46213564,2.0
3,Symbolic_2Step,3,0.019104480743408203,0.46213564,2.0
3,Symbolic_2Step,4,0.019094228744506836,0.46213564,2.0
3,Symbolic_2Step,5,0.01902604103088379,0.46213564,2.0
3,Symbolic_2Step,6,0.01904010772705078,0.46213564,2.0
3,Symbolic_2Step,7,0.01906728744506836,0.46213564,2.0
3,Symbolic_2Step,8,0.01903080940246582,0.46213564,2.0
3,Symbolic_2Step,9,0.019084930419921875,0.46213564,2.0
4,Symbolic_1Step,0,0.05876731872558594,0.41677848,1.0
4,Symbolic_1Step,1,0.05880093574523926,0.41677848,1.0
4,Symbolic_1Step,2,0.05887556076049805,0.41677848,1.0
4,Symbolic_1Step,3,0.05872368812561035,0.41677848,1.0
4,Symbolic_1Step,4,0.05890631675720215,0.41677848,1.0
4,Symbolic_1Step,5,0.05896139144897461,0.41677848,1.0
4,Symbolic_1Step,6,0.058693885803222656,0.41677848,1.0
4,Symbolic_1Step,7,0.05872058868408203,0.41677848,1.0
4,Symbolic_1Step,8,0.05893754959106445,0.41677848,1.0
4,Symbolic_1Step,9,0.05889129638671875,0.41677848,1.0
4,Symbolic_2Step,0,0.03612399101257324,0.4979936,2.0
4,Symbolic_2Step,1,0.03589057922363281,0.4979936,2.0
4,Symbolic_2Step,2,0.03581976890563965,0.4979936,2.0
4,Symbolic_2Step,3,0.036153554916381836,0.4979936,2.0
4,Symbolic_2Step,4,0.03748154640197754,0.4979936,2.0
4,Symbolic_2Step,5,0.03671622276306152,0.4979936,2.0
4,Symbolic_2Step,6,0.036353111267089844,0.4979936,2.0
4,Symbolic_2Step,7,0.03611016273498535,0.4979936,2.0
4,Symbolic_2Step,8,0.036134958267211914,0.4979936,2.0
4,Symbolic_2Step,9,0.03646683692932129,0.4979936,2.0
4,Symbolic_3Step,0,0.02596592903137207,0.55222374,3.0
4,Symbolic_3Step,1,0.025644302368164062,0.55222374,3.0
4,Symbolic_3Step,2,0.025682687759399414,0.55222374,3.0
4,Symbolic_3Step,3,0.02565622329711914,0.55222374,3.0
4,Symbolic_3Step,4,0.025623321533203125,0.55222374,3.0
4,Symbolic_3Step,5,0.025856733322143555,0.55222374,3.0
4,Symbolic_3Step,6,0.030176639556884766,0.55222374,3.0
4,Symbolic_3Step,7,0.04152417182922363,0.55222374,3.0
4,Symbolic_3Step,8,0.032866716384887695,0.55222374,3.0
4,Symbolic_3Step,9,0.025576114654541016,0.55222374,3.0
5,Symbolic_1Step,0,0.09007549285888672,0.34565666,1.0
5,Symbolic_1Step,1,0.08969640731811523,0.34565666,1.0
5,Symbolic_1Step,2,0.09008407592773438,0.34565666,1.0
5,Symbolic_1Step,3,0.09024405479431152,0.34565666,1.0
5,Symbolic_1Step,4,0.09022164344787598,0.34565666,1.0
5,Symbolic_1Step,5,0.09022212028503418,0.34565666,1.0
5,Symbolic_1Step,6,0.08975958824157715,0.34565666,1.0
5,Symbolic_1Step,7,0.08957314491271973,0.34565666,1.0
5,Symbolic_1Step,8,0.08913183212280273,0.34565666,1.0
5,Symbolic_1Step,9,0.08918905258178711,0.34565666,1.0
5,Symbolic_2Step,0,0.04783296585083008,0.56096727,2.0
5,Symbolic_2Step,1,0.04748678207397461,0.56096727,2.0
5,Symbolic_2Step,2,0.04740262031555176,0.56096727,2.0
5,Symbolic_2Step,3,0.0474092960357666,0.56096727,2.0
5,Symbolic_2Step,4,0.04741239547729492,0.56096727,2.0
5,Symbolic_2Step,5,0.04745912551879883,0.56096727,2.0
5,Symbolic_2Step,6,0.04760003089904785,0.56096727,2.0
5,Symbolic_2Step,7,0.04719090461730957,0.56096727,2.0
5,Symbolic_2Step,8,0.04696774482727051,0.56096727,2.0
5,Symbolic_2Step,9,0.04799246788024902,0.56096727,2.0
5,Symbolic_3Step,0,0.042634010314941406,0.5651577,3.0
5,Symbolic_3Step,1,0.04298138618469238,0.5651577,3.0
5,Symbolic_3Step,2,0.0426938533782959,0.5651577,3.0
5,Symbolic_3Step,3,0.04268217086791992,0.5651577,3.0
5,Symbolic_3Step,4,0.0428776741027832,0.5651577,3.0
5,Symbolic_3Step,5,0.04276561737060547,0.5651577,3.0
5,Symbolic_3Step,6,0.04277610778808594,0.5651577,3.0
5,Symbolic_3Step,7,0.04270815849304199,0.5651577,3.0
5,Symbolic_3Step,8,0.037015438079833984,0.5651577,3.0
5,Symbolic_3Step,9,0.035703420639038086,0.5651577,3.0
6,Symbolic_1Step,0,0.12526726722717285,0.24468523,1.0
6,Symbolic_1Step,1,0.12540125846862793,0.24468523,1.0
6,Symbolic_1Step,2,0.12558817863464355,0.24468523,1.0
6,Symbolic_1Step,3,0.12468075752258301,0.24468523,1.0
6,Symbolic_1Step,4,0.12489128112792969,0.24468523,1.0
6,Symbolic_1Step,5,0.12447404861450195,0.24468523,1.0
6,Symbolic_1Step,6,0.12528395652770996,0.24468523,1.0
6,Symbolic_1Step,7,0.1251235008239746,0.24468523,1.0
6,Symbolic_1Step,8,0.12561368942260742,0.24468523,1.0
6,Symbolic_1Step,9,0.12544703483581543,0.24468523,1.0
6,Symbolic_2Step,0,0.07563924789428711,0.43408147,2.0
6,Symbolic_2Step,1,0.07508683204650879,0.43408147,2.0
6,Symbolic_2Step,2,0.07508206367492676,0.43408147,2.0
6,Symbolic_2Step,3,0.07540726661682129,0.43408147,2.0
6,Symbolic_2Step,4,0.07552289962768555,0.43408147,2.0
6,Symbolic_2Step,5,0.07472658157348633,0.43408147,2.0
6,Symbolic_2Step,6,0.07470011711120605,0.43408147,2.0
6,Symbolic_2Step,7,0.07320642471313477,0.43408147,2.0
6,Symbolic_2Step,8,0.07128548622131348,0.43408147,2.0
6,Symbolic_2Step,9,0.07116508483886719,0.43408147,2.0
6,Symbolic_3Step,0,0.05482006072998047,0.53531003,3.0
6,Symbolic_3Step,1,0.05447697639465332,0.53531003,3.0
6,Symbolic_3Step,2,0.05433464050292969,0.53531003,3.0
6,Symbolic_3Step,3,0.054242610931396484,0.53531003,3.0
6,Symbolic_3Step,4,0.05402255058288574,0.53531003,3.0
6,Symbolic_3Step,5,0.053824424743652344,0.53531003,3.0
6,Symbolic_3Step,6,0.05395221710205078,0.53531003,3.0
6,Symbolic_3Step,7,0.056694984436035156,0.53531003,3.0
6,Symbolic_3Step,8,0.05433535575866699,0.53531003,3.0
6,Symbolic_3Step,9,0.054594993591308594,0.53531003,3.0
6,Symbolic_5Step,0,0.038614511489868164,0.6868816,5.0
6,Symbolic_5Step,1,0.03862452507019043,0.6868816,5.0
6,Symbolic_5Step,2,0.03848576545715332,0.6868816,5.0
6,Symbolic_5Step,3,0.038571834564208984,0.6868816,5.0
6,Symbolic_5Step,4,0.03858661651611328,0.6868816,5.0
6,Symbolic_5Step,5,0.03864097595214844,0.6868816,5.0
6,Symbolic_5Step,6,0.03882312774658203,0.6868816,5.0
6,Symbolic_5Step,7,0.038648128509521484,0.6868816,5.0
6,Symbolic_5Step,8,0.03897547721862793,0.6868816,5.0
6,Symbolic_5Step,9,0.038858652114868164,0.6868816,5.0
7,Symbolic_1Step,0,0.16458797454833984,0.18005416,1.0
7,Symbolic_1Step,1,0.1645956039428711,0.18005416,1.0
7,Symbolic_1Step,2,0.16418743133544922,0.18005416,1.0
7,Symbolic_1Step,3,0.16353774070739746,0.18005416,1.0
7,Symbolic_1Step,4,0.1633775234222412,0.18005416,1.0
7,Symbolic_1Step,5,0.16464495658874512,0.18005416,1.0
7,Symbolic_1Step,6,0.1674051284790039,0.18005416,1.0
7,Symbolic_1Step,7,0.16491460800170898,0.18005416,1.0
7,Symbolic_1Step,8,0.1651291847229004,0.18005416,1.0
7,Symbolic_1Step,9,0.16411614418029785,0.18005416,1.0
7,Symbolic_2Step,0,0.07851696014404297,0.46213344,2.0
7,Symbolic_2Step,1,0.0784749984741211,0.46213344,2.0
7,Symbolic_2Step,2,0.07842254638671875,0.46213344,2.0
7,Symbolic_2Step,3,0.0788722038269043,0.46213344,2.0
7,Symbolic_2Step,4,0.0782921314239502,0.46213344,2.0
7,Symbolic_2Step,5,0.07828521728515625,0.46213344,2.0
7,Symbolic_2Step,6,0.07854652404785156,0.46213344,2.0
7,Symbolic_2Step,7,0.07814526557922363,0.46213344,2.0
7,Symbolic_2Step,8,0.07712054252624512,0.46213344,2.0
7,Symbolic_2Step,9,0.07726025581359863,0.46213344,2.0
7,Symbolic_3Step,0,0.061315059661865234,0.5655677,3.0
7,Symbolic_3Step,1,0.06128525733947754,0.5655677,3.0
7,Symbolic_3Step,2,0.060985565185546875,0.5655677,3.0
7,Symbolic_3Step,3,0.0619664192199707,0.5655677,3.0
7,Symbolic_3Step,4,0.06106710433959961,0.5655677,3.0
7,Symbolic_3Step,5,0.06321525573730469,0.5655677,3.0
7,Symbolic_3Step,6,0.06151771545410156,0.5655677,3.0
7,Symbolic_3Step,7,0.060892343521118164,0.5655677,3.0
7,Symbolic_3Step,8,0.06049513816833496,0.5655677,3.0
7,Symbolic_3Step,9,0.06060361862182617,0.5655677,3.0
7,Symbolic_5Step,0,0.05032515525817871,0.6466237,5.0
7,Symbolic_5Step,1,0.05035710334777832,0.6466237,5.0
7,Symbolic_5Step,2,0.05021333694458008,0.6466237,5.0
7,Symbolic_5Step,3,0.0505070686340332,0.6466237,5.0
7,Symbolic_5Step,4,0.05036211013793945,0.6466237,5.0
7,Symbolic_5Step,5,0.050340890884399414,0.6466237,5.0
7,Symbolic_5Step,6,0.05087423324584961,0.6466237,5.0
7,Symbolic_5Step,7,0.051078081130981445,0.6466237,5.0
7,Symbolic_5Step,8,0.05437111854553223,0.6466237,5.0
7,Symbolic_5Step,9,0.051177024841308594,0.6466237,5.0
8,Symbolic_1Step,0,0.2143549919128418,0.1991405,1.0
8,Symbolic_1Step,1,0.21382355690002441,0.1991405,1.0
8,Symbolic_1Step,2,0.2137284278869629,0.1991405,1.0
8,Symbolic_1Step,3,0.21406292915344238,0.1991405,1.0
8,Symbolic_1Step,4,0.21360182762145996,0.1991405,1.0
8,Symbolic_1Step,5,0.23329877853393555,0.1991405,1.0
8,Symbolic_1Step,6,0.21680450439453125,0.1991405,1.0
8,Symbolic_1Step,7,0.2116858959197998,0.1991405,1.0
8,Symbolic_1Step,8,0.2110583782196045,0.1991405,1.0
8,Symbolic_1Step,9,0.21060705184936523,0.1991405,1.0
8,Symbolic_2Step,0,0.2305128574371338,0.3421976,2.0
8,Symbolic_2Step,1,0.12033843994140625,0.3421976,2.0
8,Symbolic_2Step,2,0.11885213851928711,0.3421976,2.0
8,Symbolic_2Step,3,0.11873269081115723,0.3421976,2.0
8,Symbolic_2Step,4,0.11826205253601074,0.3421976,2.0
8,Symbolic_2Step,5,0.11850905418395996,0.3421976,2.0
8,Symbolic_2Step,6,0.1183774471282959,0.3421976,2.0
8,Symbolic_2Step,7,0.11841726303100586,0.3421976,2.0
8,Symbolic_2Step,8,0.12046360969543457,0.3421976,2.0
8,Symbolic_2Step,9,0.11877179145812988,0.3421976,2.0
8,Symbolic_3Step,0,0.07428836822509766,0.55317754,3.0
8,Symbolic_3Step,1,0.07314181327819824,0.55317754,3.0
8,Symbolic_3Step,2,0.07285904884338379,0.55317754,3.0
8,Symbolic_3Step,3,0.07304263114929199,0.55317754,3.0
8,Symbolic_3Step,4,0.07200264930725098,0.55317754,3.0
8,Symbolic_3Step,5,0.07206058502197266,0.55317754,3.0
8,Symbolic_3Step,6,0.07277655601501465,0.55317754,3.0
8,Symbolic_3Step,7,0.07287287712097168,0.55317754,3.0
8,Symbolic_3Step,8,0.07280182838439941,0.55317754,3.0
8,Symbolic_3Step,9,0.07301163673400879,0.55317754,3.0
8,Symbolic_5Step,0,0.06942605972290039,0.58134496,5.0
8,Symbolic_5Step,1,0.06947112083435059,0.58134496,5.0
8,Symbolic_5Step,2,0.06831884384155273,0.58134496,5.0
8,Symbolic_5Step,3,0.06804442405700684,0.58134496,5.0
8,Symbolic_5Step,4,0.06862854957580566,0.58134496,5.0
8,Symbolic_5Step,5,0.06804323196411133,0.58134496,5.0
8,Symbolic_5Step,6,0.0689699649810791,0.58134496,5.0
8,Symbolic_5Step,7,0.06822061538696289,0.58134496,5.0
